MAPKAPK5,"['positive regulation of telomere capping', 'regulation of translation', 'MAPK cascade', 'activation of MAPK activity', 'negative regulation of TOR signaling', 'intracellular signal transduction', 'stress-induced premature senescence', 'regulation of signal transduction by p53 class mediator', 'Ras protein signal transduction', 'positive regulation of telomerase activity', 'positive regulation of telomere maintenance via telomerase']"
ARAF,"['cellular protein modification process', 'MAPK cascade', 'activation of MAPKK activity', 'negative regulation of apoptotic process', 'regulation of proteasomal ubiquitin-dependent protein catabolic process', 'regulation of TOR signaling', 'positive regulation of peptidyl-serine phosphorylation']"
NTRK1,"['cellular response to nerve growth factor stimulus', 'response to radiation', 'positive regulation of programmed cell death', 'axon guidance', 'positive regulation of Ras protein signal transduction', 'Sertoli cell development', 'response to axon injury', 'positive regulation of NF-kappaB transcription factor activity', 'olfactory nerve development', 'positive regulation of GTPase activity', 'learning or memory', 'sympathetic nervous system development', 'activation of MAPKK activity', 'positive regulation of neuron projection development', 'positive regulation of synaptic transmission, glutamatergic', 'response to electrical stimulus', 'positive regulation of synapse assembly', 'B cell differentiation', 'circadian rhythm', 'behavioral response to formalin induced pain', 'nerve growth factor signaling pathway', 'neurotrophin TRK receptor signaling pathway', 'phosphatidylinositol-mediated signaling', 'ephrin receptor signaling pathway', 'detection of mechanical stimulus involved in sensory perception of pain', 'programmed cell death involved in cell development', 'response to nutrient levels', 'detection of temperature stimulus involved in sensory perception of pain', 'axonogenesis involved in innervation', 'negative regulation of cell proliferation', 'negative regulation of neuron apoptotic process', 'negative regulation of signal transduction', 'cellular response to nicotine', 'aging', 'response to hydrostatic pressure', 'mechanoreceptor differentiation', 'negative regulation of apoptotic process', 'positive regulation of protein phosphorylation', 'positive regulation of ERK1 and ERK2 cascade', 'cell differentiation']"
RPS6KA6,"['negative regulation of mesoderm development', 'DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator', 'central nervous system development', 'negative regulation of embryonic development', 'negative regulation of ERK1 and ERK2 cascade']"
PFKM,"['muscle cell cellular homeostasis', 'fructose 6-phosphate metabolic process', 'glycolytic process through fructose-6-phosphate', 'glycolysis from storage polysaccharide through glucose-1-phosphate', 'positive regulation of transcription by RNA polymerase II', 'carbohydrate phosphorylation', 'glucose catabolic process', 'positive regulation of insulin secretion', 'fructose 1,6-bisphosphate metabolic process', 'glycolytic process', 'glycogen catabolic process', 'canonical glycolysis', 'glucose homeostasis', 'protein complex oligomerization']"
STK17B,"['apoptotic process', 'positive regulation of fibroblast apoptotic process', 'intracellular signal transduction']"
LMTK2,"['negative regulation of signal transduction', 'transferrin transport', 'receptor recycling', 'negative regulation of phosphoprotein phosphatase activity', 'negative regulation of apoptotic process', 'early endosome to late endosome transport', 'positive regulation of ERK1 and ERK2 cascade', 'cell differentiation', 'endocytic recycling']"
CDK16,"['regulation of insulin secretion involved in cellular response to glucose stimulus', 'neuron projection development', 'spermatogenesis', 'exocytosis', 'growth hormone secretion', 'regulation of cell cycle']"
CDK7,"['cell cycle arrest', 'cell proliferation', 'transcription initiation from RNA polymerase I promoter', 'transcription-coupled nucleotide-excision repair', 'transcription by RNA polymerase II', 'termination of RNA polymerase I transcription', 'snRNA transcription by RNA polymerase II', 'positive regulation of transcription by RNA polymerase II', 'transcription initiation from RNA polymerase II promoter', 'regulation of cyclin-dependent protein serine/threonine kinase activity', 'transcription elongation from RNA polymerase II promoter', 'cell division', 'positive regulation of transcription, DNA-templated', 'androgen receptor signaling pathway', '7-methylguanosine mRNA capping', 'nucleotide-excision repair, preincision complex assembly', 'protein stabilization']"
GRK7,"['visual perception', 'regulation of rhodopsin mediated signaling pathway']"
ATR,"['DNA repair', 'replicative senescence', 'multicellular organism development', 'DNA replication', 'regulation of cellular response to heat', 'interstrand cross-link repair', 'cellular response to UV', 'positive regulation of DNA damage response, signal transduction by p53 class mediator', 'positive regulation of telomerase catalytic core complex assembly', 'telomere maintenance', 'negative regulation of DNA replication', 'cellular response to DNA damage stimulus', 'establishment of RNA localization to telomere', 'DNA damage checkpoint', 'cellular response to gamma radiation', 'establishment of protein-containing complex localization to telomere', 'response to drug', 'protein localization to chromosome, telomeric region', 'positive regulation of telomere maintenance via telomerase']"
RIOK1,"['maturation of SSU-rRNA', 'ribosomal small subunit biogenesis', 'positive regulation of rRNA processing']"
MOK,"['regulation of gene expression', 'regulation of cell cycle', 'intracellular signal transduction']"
MKNK1,"['regulation of translation', 'intracellular signal transduction']"
CDK13,"['multicellular organism development', 'hemopoiesis', 'positive regulation of cell proliferation', 'positive regulation of transcription by RNA polymerase II', 'transcription elongation from RNA polymerase II promoter', 'positive regulation of transcription elongation from RNA polymerase II promoter', 'alternative mRNA splicing, via spliceosome', 'negative regulation of stem cell differentiation', 'viral process', 'phosphorylation of RNA polymerase II C-terminal domain', 'regulation of mitotic nuclear division', 'neutrophil degranulation']"
EPHA8,"['axon guidance', 'cell adhesion', 'cellular response to follicle-stimulating hormone stimulus', 'negative regulation of signal transduction', 'neuron projection development', 'positive regulation of phosphatidylinositol 3-kinase activity', 'positive regulation of MAPK cascade', 'regulation of cell adhesion mediated by integrin', 'negative regulation of apoptotic process', 'ephrin receptor signaling pathway', 'positive regulation of ERK1 and ERK2 cascade', 'cell differentiation', 'substrate-dependent cell migration', 'regulation of cell adhesion', 'neuron remodeling']"
IP6K1,"['inositol phosphate metabolic process', 'phosphatidylinositol phosphorylation', 'inositol phosphate biosynthetic process', 'negative regulation of cold-induced thermogenesis']"
TSSK4,"['multicellular organism development', 'spermatogenesis', 'cell differentiation', 'positive regulation of CREB transcription factor activity', 'intracellular signal transduction']"
PKN2,"['cell projection organization', 'cell adhesion', 'cell division', 'apical junction assembly', 'apoptotic process', 'positive regulation of viral genome replication', 'epithelial cell migration', 'positive regulation of cytokinesis', 'intracellular signal transduction', 'transcription, DNA-templated', 'regulation of transcription, DNA-templated', 'positive regulation of mitotic cell cycle', 'regulation of cell motility']"
WNK2,"['negative regulation of cell proliferation', 'positive regulation of canonical Wnt signaling pathway', 'negative regulation of ERK1 and ERK2 cascade', 'ion homeostasis', 'negative regulation of sodium ion transport', 'positive regulation of ion transmembrane transporter activity', 'intracellular signal transduction', 'positive regulation of sodium ion transmembrane transporter activity']"
TRIB2,"['regulation of MAP kinase activity', 'negative regulation of fat cell differentiation', 'negative regulation of protein kinase activity', 'positive regulation of proteasomal ubiquitin-dependent protein catabolic process', 'negative regulation of interleukin-10 biosynthetic process']"
GSK3B,"['positive regulation of protein binding', 'dopamine receptor signaling pathway', 'negative regulation of dopaminergic neuron differentiation', 'negative regulation of protein acetylation', 'negative regulation of protein binding', 'positive regulation of GTPase activity', 'negative regulation of calcineurin-NFAT signaling cascade', 'Wnt signaling pathway', 'negative regulation of type B pancreatic cell development', 'intracellular signal transduction', 'regulation of microtubule-based process', 'negative regulation of protein localization to nucleus', 'positive regulation of protein localization to centrosome', 'excitatory postsynaptic potential', 'positive regulation of protein export from nucleus', 'positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway', 'positive regulation of protein catabolic process', 'circadian rhythm', 'negative regulation of phosphoprotein phosphatase activity', 'positive regulation of cell-matrix adhesion', 'positive regulation of gene expression', 'maintenance of cell polarity', 'epithelial to mesenchymal transition', 'establishment of cell polarity', 'positive regulation of mitochondrion organization', 'neuron projection retraction', 'positive regulation of proteasomal ubiquitin-dependent protein catabolic process', 'regulation of microtubule cytoskeleton organization', 'regulation of cellular response to heat', 'extrinsic apoptotic signaling pathway', 'extrinsic apoptotic signaling pathway in absence of ligand', 'ER overload response', 'regulation of dendrite morphogenesis', 'regulation of axonogenesis', 'negative regulation of protein complex assembly', 'canonical Wnt signaling pathway', 'positive regulation of protein complex assembly', 'beta-catenin destruction complex assembly', 'neuron projection development', 'negative regulation of glycogen biosynthetic process', 'cellular response to amyloid-beta', 'hippocampus development', 'negative regulation of neuron death', 'beta-catenin destruction complex disassembly', 'positive regulation of neuron death', 'negative regulation of canonical Wnt signaling pathway', 'regulation of axon extension', 'glycogen metabolic process', 'negative regulation of apoptotic process', 'regulation of synaptic vesicle exocytosis', 'cellular response to interleukin-3', 'superior temporal gyrus development', 'negative regulation of glycogen (starch) synthase activity']"
